UnitPrice,SalesQuantity,ReturnQuantity,ProductDivision,ERPMasterGender,MainColorGroupDesc,USSize,OverallRating,ComfortRating,SizeRating,WidthRating,ReviewsCount,ReturnRate
49.99,2,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
9.78,170,3,Apparel,MNS,green,L,2,4,3,4,1,0.02
10.43,108,2,Apparel,MNS,green,XL,2,4,3,4,1,0.02
9.67,167,3,Apparel,MNS,green,M,2,4,3,4,1,0.02
9.87,115,5,Apparel,MNS,blue,M,2,4,3,4,1,0.04
10.12,41,1,Apparel,MNS,blue,S,2,4,3,4,1,0.02
9.55,131,1,Apparel,MNS,blue,L,2,4,3,4,1,0.01
10.04,65,3,Apparel,MNS,blue,XL,2,4,3,4,1,0.05
64.99,2,1,Footwear,MNS,white,11,4.5,4.5,2.5,3,2,0.5
18.4,37,2,Accessories,MNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
15.81,86,2,Accessories,MNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
55.5,8,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
29.24,4,1,Apparel,MNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
20.99,2,1,Apparel,MNS,green,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
45.38,19,1,Apparel,MNS,green,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
45.62,8,2,Apparel,KIDS,green,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
44,2,1,Apparel,MNS,green,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
30.67,12,2,Footwear,MNS,gray,11.5,4,5,3,3,2,0.17
64.99,4,1,Footwear,MNS,black,11,5,5,3,3,2,0.25
35.05,46,4,Footwear,WNS,white,7,4.4,3.3,2.5,3.5,5,0.09
40.14,34,1,Footwear,WNS,white,7.5,4.4,3.3,2.5,3.5,5,0.03
39.45,23,1,Footwear,WNS,white,8.5,4.4,3.3,2.5,3.5,5,0.04
36.39,50,1,Footwear,WNS,white,9,4.4,3.3,2.5,3.5,5,0.02
37.59,37,1,Footwear,WNS,white,9.5,4.4,3.3,2.5,3.5,5,0.03
39.67,43,1,Footwear,MNS,white,13,4.1,4.6,3.1,3.2,18,0.02
38.99,21,1,Footwear,MNS,white,14,4.1,4.6,3.1,3.2,18,0.05
42.18,25,1,Footwear,MNS,white,7.5,4.1,4.6,3.1,3.2,18,0.04
40.8,36,2,Footwear,MNS,white,8,4.1,4.6,3.1,3.2,18,0.06
40.16,40,5,Footwear,MNS,white,8.5,4.1,4.6,3.1,3.2,18,0.12
39.49,53,1,Footwear,MNS,white,9.5,4.1,4.6,3.1,3.2,18,0.02
39.26,49,2,Footwear,MNS,white,10,4.1,4.6,3.1,3.2,18,0.04
40.55,68,3,Footwear,MNS,white,10.5,4.1,4.6,3.1,3.2,18,0.04
39.51,52,2,Footwear,MNS,white,11,4.1,4.6,3.1,3.2,18,0.04
39.8,59,4,Footwear,MNS,white,12,4.1,4.6,3.1,3.2,18,0.07
9.84,13,1,Accessories,KIDS,blue,Youth,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
11.33,25,2,Accessories,WNS,pink,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
14.4,15,1,Accessories,WNS,pink,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
11.63,95,1,Accessories,MNS,black,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
18.25,50,1,Accessories,MNS,red,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
18.66,50,2,Accessories,MNS,white,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
11.73,55,2,Accessories,MNS,black,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
11.99,167,1,Accessories,MNS,black,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
10.56,204,3,Accessories,MNS,black,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
11.44,117,1,Accessories,MNS,blue,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
13.27,9,1,Accessories,MNS,black,Adult,5,5,5,5,1,0.11
47.92,15,1,Accessories,MNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
17.74,72,2,Accessories,MNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
20.48,22,2,Accessories,MNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
23.39,10,1,Accessories,WNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
20.4,19,1,Accessories,WNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
32.44,11,2,Apparel,KIDS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.18
10.39,59,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
10.18,84,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
10.04,30,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
23.78,42,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.76,19,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
24.92,75,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
23.29,17,2,Apparel,MNS,red,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
24.9,11,1,Apparel,MNS,red,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
25.42,62,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
25.06,51,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
24.64,17,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
22.87,73,3,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
30.83,6,1,Apparel,MNS,blue,XS,5,4,5,2,1,0.17
34.07,14,1,Apparel,MNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
28.04,19,1,Apparel,MNS,green,M,5,4,5,2,1,0.05
26.24,4,1,Apparel,MNS,green,XS,5,4,5,2,1,0.25
33.7,21,7,Apparel,MNS,black,S,1,1,2.953835227,2.950917797,1,0.33
33.93,62,3,Apparel,MNS,black,M,1,1,2.953835227,2.950917797,1,0.05
34.13,51,1,Apparel,MNS,black,L,1,1,2.953835227,2.950917797,1,0.02
37.07,26,1,Apparel,MNS,black,XL,1,1,2.953835227,2.950917797,1,0.04
25.72,56,1,Apparel,MNS,black,S,5,4,5,2,1,0.02
25.94,24,1,Apparel,MNS,black,XS,5,4,5,2,1,0.04
63.35,29,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
46.17,19,1,Apparel,MNS,gray,L,5,5,3,3,2,0.05
35.08,34,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
34.91,20,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
16.7,17,1,Apparel,MNS,black,L,5,3.970830217,3,2.950917797,1,0.06
25.56,10,1,Apparel,MNS,red,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
13.06,7,1,Apparel,WNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
9.99,3,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
16.99,4,2,Apparel,WNS,green,S,3.3,3.5,2.5,3,3,0.5
18.67,7,1,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
9.73,22,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
28.24,4,1,Apparel,MNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
11.32,38,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
11.08,51,1,Apparel,MNS,gold,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
10.54,16,1,Apparel,MNS,gold,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
25.07,15,2,Apparel,MNS,green,L,5,5,3,2.950917797,1,0.13
9.64,16,2,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
9.83,49,1,Apparel,MNS,red,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
10.64,25,1,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
24.91,17,3,Apparel,MNS,white,L,5,5,3,2.950917797,1,0.18
25.35,7,1,Apparel,MNS,white,XL,5,5,3,2.950917797,1,0.14
12.85,17,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
13.38,10,1,Apparel,WNS,pink,S,5,3.970830217,2.953835227,2.950917797,1,0.1
33.36,19,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
27.92,18,1,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
28.6,6,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
31.99,10,1,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
27.24,8,1,Apparel,WNS,gray,XS,5,3.3,2.2,3.7,5,0.12
27.37,17,1,Apparel,WNS,gray,M,5,3.3,2.2,3.7,5,0.06
25.26,24,3,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
29.2,5,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
24.64,19,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
21.32,6,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
27.6,11,1,Apparel,MNS,gray,XL,4,5,3,3,2,0.09
9.73,38,2,Apparel,WNS,green,M,4,3.970830217,2.953835227,2.950917797,1,0.05
26.72,35,1,Apparel,WNS,black,L,5,3.3,2.2,3.7,5,0.03
27.32,30,1,Apparel,WNS,black,XS,5,3.3,2.2,3.7,5,0.03
31.66,3,1,Apparel,MNS,gray,XL,5,3.970830217,2.953835227,2.950917797,1,0.33
22.49,2,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
23.32,3,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
32.49,3,1,Apparel,MNS,blue,XXL,5,3.970830217,2.953835227,2.950917797,1,0.33
12.36,12,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
24.99,3,1,Apparel,MNS,blue,XL,5,5,3,3,1,0.33
36.28,17,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
31.49,8,1,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
9.54,45,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
10.82,13,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
12.99,2,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
16.13,8,2,Apparel,WNS,green,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
16.99,2,1,Apparel,WNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
17.78,6,1,Apparel,WNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
22.62,8,1,Apparel,WNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
18.86,4,1,Apparel,MNS,gray,L,5,5,3,3,2,0.25
28.62,4,1,Apparel,MNS,gray,M,2,3.970830217,3,2.950917797,1,0.25
32.43,8,1,Apparel,MNS,gray,L,2,3.970830217,3,2.950917797,1,0.12
29.82,6,1,Apparel,MNS,gray,XL,2,3.970830217,3,2.950917797,1,0.17
20.49,2,1,Apparel,WNS,green,S,4,4,3,4,1,0.5
20.57,7,1,Apparel,WNS,purple,XS,4,4,3,4,1,0.14
35.11,34,6,Apparel,WNS,black,M,5,5,2,3,1,0.18
33.49,8,1,Apparel,WNS,black,XS,5,5,2,3,1,0.12
32.61,42,6,Apparel,WNS,black,L,5,5,2,3,1,0.14
34.65,16,2,Apparel,WNS,black,XL,5,5,2,3,1,0.12
29.15,16,1,Apparel,WNS,black,M,2,3.970830217,1,3,1,0.06
29.93,16,1,Apparel,WNS,black,L,2,3.970830217,1,3,1,0.06
29.98,15,2,Apparel,WNS,black,XL,2,3.970830217,1,3,1,0.13
28.49,5,1,Apparel,WNS,gray,M,2,3.970830217,1,3,1,0.2
19.24,3,1,Apparel,WNS,green,XL,5,3.970830217,2.953835227,2.950917797,1,0.33
33.99,2,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
17.82,3,1,Apparel,WNS,green,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
25.74,4,1,Apparel,MNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
24.7,22,1,Apparel,MNS,white,S,4.5,5,2.953835227,2.950917797,2,0.05
19.57,49,2,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
19.59,88,2,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
22.34,10,2,Apparel,MNS,green,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
22.26,14,1,Apparel,MNS,green,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
20.28,21,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
25.2,15,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
26.16,18,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
26.99,7,1,Apparel,MNS,white,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
34.99,7,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
46.75,8,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
36.47,13,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
35.04,7,2,Apparel,KIDS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.29
18.66,6,1,Apparel,KIDS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
22.68,8,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
73.14,10,1,Apparel,MNS,white,M,4,1,3,3,1,0.1
79.89,5,1,Apparel,MNS,white,XL,4,1,3,3,1,0.2
40.66,3,1,Apparel,WNS,black,XL,5,5,3,3,1,0.33
31.78,6,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
31.84,10,3,Apparel,KIDS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.3
29.19,5,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
62.99,8,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
49.99,3,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
43.14,10,1,Apparel,KIDS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
44.28,26,6,Apparel,KIDS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.23
35.82,70,2,Apparel,MNS,white,M,5,5,3,3,1,0.03
35.59,22,1,Apparel,MNS,white,S,5,5,3,3,1,0.05
9.99,6,1,Apparel,MNS,white,M,5,5,2.953835227,2.950917797,1,0.17
17.99,5,4,Apparel,MNS,blue,XXL,4,4,2,2.950917797,1,0.8
21.86,4,1,Apparel,MNS,blue,S,4,4,2,2.950917797,1,0.25
56.41,6,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
61.24,4,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
79.28,7,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
69.99,2,1,Apparel,WNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
13.57,22,2,Apparel,WNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
68.24,4,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
64.39,5,2,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.4
69.99,3,1,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
41.19,10,2,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
43.49,24,1,Apparel,KIDS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
9.99,17,1,Apparel,WNS,white,L,5,3.970830217,2.953835227,2.950917797,1,0.06
30.63,11,2,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.18
27.06,7,1,Apparel,KIDS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
29.56,23,2,Apparel,KIDS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
18.49,8,1,Apparel,KIDS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
15.27,16,1,Apparel,KIDS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
19.99,4,1,Apparel,KIDS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
31.5,2,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
39.99,2,1,Apparel,KIDS,black,S,5,4,4,3,1,0.5
36.49,9,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
36.51,14,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
33.57,52,4,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
49.68,49,3,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
47.68,47,4,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
64.79,5,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
18.26,4,1,Apparel,WNS,white,L,5,5,3,3,1,0.25
44.37,4,1,Apparel,MNS,black,L,2,3.970830217,2.953835227,2.950917797,1,0.25
31.08,9,2,Apparel,WNS,black,S,5,5,3,3.5,2,0.22
44.16,3,2,Apparel,WNS,black,XS,5,5,3,3.5,2,0.67
43.93,6,1,Apparel,MNS,blue,L,2,3.970830217,2.953835227,2.950917797,1,0.17
36.83,6,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
25.79,5,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
11.26,11,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
9.47,8,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
26.99,2,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
38.81,11,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
33.24,14,2,Apparel,MNS,black,L,5,4,3,3,1,0.14
32.19,10,1,Apparel,MNS,black,XL,5,4,3,3,1,0.1
25.99,11,2,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.18
28.94,5,1,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
33.89,10,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
42.74,10,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
10.03,76,2,Apparel,WNS,green,M,4,3.970830217,2.953835227,2.950917797,1,0.03
10.2,60,5,Apparel,WNS,green,L,4,3.970830217,2.953835227,2.950917797,1,0.08
10.17,28,1,Apparel,WNS,green,XL,4,3.970830217,2.953835227,2.950917797,1,0.04
9.44,40,1,Apparel,WNS,pink,M,4,3.970830217,2.953835227,2.950917797,1,0.02
9.64,16,1,Apparel,WNS,pink,S,4,3.970830217,2.953835227,2.950917797,1,0.06
10.66,21,1,Apparel,WNS,pink,XL,4,3.970830217,2.953835227,2.950917797,1,0.05
17.42,7,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
33.99,2,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
36.79,10,3,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.3
30.57,102,3,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
29.27,37,2,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
35.66,51,4,Apparel,MNS,black,M,4.5,5,3,3,2,0.08
34.89,51,2,Apparel,MNS,black,L,4.5,5,3,3,2,0.04
35.85,25,1,Apparel,MNS,black,XL,4.5,5,3,3,2,0.04
25.79,30,2,Apparel,MNS,white,L,3,3,4,4,1,0.07
34.99,7,1,Apparel,MNS,white,L,4.5,5,3,3,2,0.14
27.21,5,3,Apparel,MNS,blue,M,5,4.5,3,2,2,0.6
29.4,5,1,Apparel,MNS,blue,L,5,4.5,3,2,2,0.2
29.49,4,1,Apparel,MNS,black,XXL,5,4.5,3,2,2,0.25
32.49,8,1,Apparel,MNS,black,L,5,4.5,3,2,2,0.12
34.99,4,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
53.99,3,1,Apparel,MNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
36.44,19,2,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
35.6,27,2,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
29,2,1,Apparel,MNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
34,2,1,Apparel,MNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
38.07,13,1,Apparel,MNS,red,XL,5,4.5,3,3,2,0.08
34.49,14,1,Apparel,MNS,red,XXL,5,4.5,3,3,2,0.07
28.21,16,1,Apparel,MNS,blue,M,4.5,4.5,3.5,3,2,0.06
29.98,30,3,Apparel,MNS,blue,L,4.5,4.5,3.5,3,2,0.1
36.65,24,1,Apparel,MNS,black,M,5,4.5,3,3,2,0.04
37.95,12,1,Apparel,MNS,black,S,5,4.5,3,3,2,0.08
37.01,24,2,Apparel,MNS,black,L,5,4.5,3,3,2,0.08
33.87,8,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
9.09,4,1,Apparel,WNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
23.12,111,5,Apparel,WNS,black,M,5,5,3.7,3,3,0.05
22.4,80,2,Apparel,WNS,black,S,5,5,3.7,3,3,0.02
23.31,74,1,Apparel,WNS,black,L,5,5,3.7,3,3,0.01
23.36,55,5,Apparel,WNS,black,XL,5,5,3.7,3,3,0.09
11.91,10,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
8.93,8,1,Apparel,MNS,gray,L,5,5,3,3,1,0.12
9.37,9,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
10.49,4,1,Apparel,MNS,green,S,5,4,4,3,1,0.25
9.26,17,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
51.41,9,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
61.66,3,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
55.24,2,1,Apparel,MNS,blue,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
42.24,3,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
18.77,6,1,Apparel,WNS,black,XL,4.5,5,4,2.950917797,2,0.17
27.07,10,1,Apparel,WNS,black,L,5,5,3.3,3.7,3,0.1
26.33,25,2,Apparel,WNS,black,M,5,5,3.3,3.7,3,0.08
29.62,8,1,Apparel,WNS,green,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
21.85,11,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
23.13,11,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
19.99,2,1,Apparel,MNS,white,XXL,1,2,5,5,2,0.5
29.55,9,1,Apparel,MNS,gray,S,1.5,3,3,3,2,0.11
28.99,3,1,Apparel,MNS,gray,L,1.5,3,3,3,2,0.33
35.58,20,3,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.15
46.95,13,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
66.6,19,3,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.16
68.56,7,2,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.29
35.49,8,1,Apparel,MNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
30.66,6,2,Apparel,WNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
25.49,3,1,Apparel,WNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
20.99,5,2,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.4
20.56,10,2,Apparel,MNS,red,L,5,5,3,3,2,0.2
39.28,7,1,Apparel,WNS,black,L,2,3.970830217,2.953835227,2.950917797,1,0.14
38.99,5,1,Apparel,WNS,black,XL,2,3.970830217,2.953835227,2.950917797,1,0.2
32.3,13,1,Apparel,MNS,blue,S,5,5,3,3,1,0.08
37.59,5,3,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.6
29.04,5,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
38.99,4,3,Apparel,MNS,black,S,5,5,3,3,1,0.75
30.8,54,7,Apparel,MNS,black,M,5,2,2,2,1,0.13
28.17,17,1,Apparel,MNS,black,S,5,2,2,2,1,0.06
29.57,37,1,Apparel,MNS,black,L,5,2,2,2,1,0.03
30.21,7,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
17.09,10,1,Apparel,WNS,pink,L,4,4,3,4,1,0.1
8.38,3,1,Apparel,WNS,white,XL,4,4,2,3,1,0.33
24.99,8,1,Apparel,WNS,gray,S,4,3.970830217,2.953835227,2.950917797,1,0.12
23.51,21,1,Apparel,WNS,gray,XL,4,3.970830217,2.953835227,2.950917797,1,0.05
24.98,21,1,Apparel,WNS,gray,M,4,3.970830217,2.953835227,2.950917797,1,0.05
21.2,10,1,Apparel,WNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
